ESCOPO_PRIORIZACAO,RANK_PRIORIDADE_ESCOPO,FAIXA_PRIORIDADE,UNIVERSO,COD_EMPRESA,CD_CIDADE,CD_ESTADO,TIPO_OPERACAO,FLAG_LOJA93,NIVEL_1,RECEITA_HISTORICA_TOTAL,RECEITA_RUPTURA_CRITICO,PART_RECEITA_RISCO_PCT,PART_RECEITA_RISCO_UNIVERSO_PCT,PARES_LOJA_PRODUTO,PARES_RUPTURA_CRITICO,PARES_EM_RUPTURA,PARES_CRITICO,PCT_PARES_RUPTURA_CRITICO,DIAS_COBERTURA_MEDIA_FINITA,DIAS_COBERTURA_MEDIANA_FINITA,PARES_DIAS_COBERTURA_INFINITO,ACAO_RECOMENDADA,EVIDENCIA_PRIORIZACAO
REDE_FISICA_SEM_LOJA93,40,MÉDIA,REDE_FISICA_SEM_LOJA93,7,NATAL,RN,REDE_FISICA,0,C - PISOS E REVESTIMENTOS,2561416.694655,2475408.023655,96.642145,0.751867,292,280,274,6,95.890411,6.025739,0.000000,5,Validar saldo físico/transferências e priorizar a reposição dos 280 pares em ruptura/crítico de C - PISOS E REVESTIMENTOS na loja 7 (NATAL-RN).,"Receita histórica associada aos pares em ruptura/crítico: R$ 2.475.408,02; 95,9% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,41,MÉDIA,REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,REDE_FISICA,0,R - ELETRONICOS,2418478.849500,2418478.849500,100.000000,0.734576,25,25,25,0,100.000000,0.000000,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 25 pares em ruptura/crítico de R - ELETRONICOS na loja 1 (GARANHUNS-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 2.418.478,85; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,42,MÉDIA,REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,REDE_FISICA,0,E - MATERIAIS ELETRICOS,2269834.449596,2269834.449596,100.000000,0.689427,111,111,111,0,100.000000,0.000000,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 111 pares em ruptura/crítico de E - MATERIAIS ELETRICOS na loja 2 (RECIFE-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 2.269.834,45; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,43,MÉDIA,REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,REDE_FISICA,0,R - ELETRONICOS,2227265.232500,2227265.232500,100.000000,0.676498,25,25,25,0,100.000000,0.000000,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 25 pares em ruptura/crítico de R - ELETRONICOS na loja 3 (SALVADOR-BA).,"Receita histórica associada aos pares em ruptura/crítico: R$ 2.227.265,23; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,44,MÉDIA,REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,REDE_FISICA,0,R - ELETRONICOS,2219744.162691,2219744.162691,100.000000,0.674213,26,26,26,0,100.000000,0.000000,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 26 pares em ruptura/crítico de R - ELETRONICOS na loja 2 (RECIFE-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 2.219.744,16; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,45,MÉDIA,REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,REDE_FISICA,0,R - ELETRONICOS,2197338.638833,2194831.868833,99.885918,0.666646,26,24,24,0,92.307692,3.000000,0.000000,1,Validar saldo físico/transferências e priorizar a reposição dos 24 pares em ruptura/crítico de R - ELETRONICOS na loja 4 (RECIFE-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 2.194.831,87; 92,3% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,46,MÉDIA,REDE_FISICA_SEM_LOJA93,7,NATAL,RN,REDE_FISICA,0,"K - CAMA, MESA E BANHO",2152021.578457,2091814.158457,97.202285,0.635356,351,331,322,9,94.301994,14.545801,0.000000,0,"Validar saldo físico/transferências e priorizar a reposição dos 331 pares em ruptura/crítico de K - CAMA, MESA E BANHO na loja 7 (NATAL-RN).","Receita histórica associada aos pares em ruptura/crítico: R$ 2.091.814,16; 94,3% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,47,MÉDIA,REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,REDE_FISICA,0,C - PISOS E REVESTIMENTOS,2597632.256310,2061440.953110,79.358460,0.626131,307,257,252,5,83.713355,69.444101,0.000000,10,Validar saldo físico/transferências e priorizar a reposição dos 257 pares em ruptura/crítico de C - PISOS E REVESTIMENTOS na loja 92 (CABO DE SANTO AGOSTINHO-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 2.061.440,95; 83,7% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,48,MÉDIA,REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,REDE_FISICA,0,I - ILUMINACAO,2058089.345743,2024654.416243,98.375438,0.614958,212,200,194,6,94.339623,11.059000,0.000000,3,Validar saldo físico/transferências e priorizar a reposição dos 200 pares em ruptura/crítico de I - ILUMINACAO na loja 8 (CARUARU-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 2.024.654,42; 94,3% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,49,MÉDIA,REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,REDE_FISICA,0,S - TINTAS E QUIMICOS,2019293.193649,2019293.193649,100.000000,0.613329,65,65,65,0,100.000000,0.000000,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 65 pares em ruptura/crítico de S - TINTAS E QUIMICOS na loja 9 (SALVADOR-BA).,"Receita histórica associada aos pares em ruptura/crítico: R$ 2.019.293,19; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,50,MÉDIA,REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,REDE_FISICA,0,I - ILUMINACAO,2027939.548686,2002103.561936,98.725998,0.608108,204,192,190,2,94.117647,12.713215,0.000000,1,Validar saldo físico/transferências e priorizar a reposição dos 192 pares em ruptura/crítico de I - ILUMINACAO na loja 5 (ARACAJU-SE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 2.002.103,56; 94,1% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,51,MÉDIA,REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,REDE_FISICA,0,O - MOVEIS,2021775.955500,1987687.264500,98.313923,0.603729,192,187,185,2,97.395833,3.376477,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 187 pares em ruptura/crítico de O - MOVEIS na loja 4 (RECIFE-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.987.687,26; 97,4% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,52,MÉDIA,REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,REDE_FISICA,0,U - METAIS E ACESSORIOS,1980192.524667,1980192.524667,100.000000,0.601453,144,144,144,0,100.000000,0.000000,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 144 pares em ruptura/crítico de U - METAIS E ACESSORIOS na loja 9 (SALVADOR-BA).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.980.192,52; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,53,MÉDIA,REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,REDE_FISICA,0,O - MOVEIS,2349500.734000,1953497.119000,83.145201,0.593345,187,151,146,5,80.748663,57.180501,0.000000,6,Validar saldo físico/transferências e priorizar a reposição dos 151 pares em ruptura/crítico de O - MOVEIS na loja 92 (CABO DE SANTO AGOSTINHO-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.953.497,12; 80,7% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,54,MÉDIA,REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,REDE_FISICA,0,"K - CAMA, MESA E BANHO",1942009.825709,1942009.825709,100.000000,0.589856,358,358,358,0,100.000000,0.000000,0.000000,0,"Validar saldo físico/transferências e priorizar a reposição dos 358 pares em ruptura/crítico de K - CAMA, MESA E BANHO na loja 9 (SALVADOR-BA).","Receita histórica associada aos pares em ruptura/crítico: R$ 1.942.009,83; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,55,MÉDIA,REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,REDE_FISICA,0,I - ILUMINACAO,1913512.175000,1913512.175000,100.000000,0.581200,213,213,213,0,100.000000,0.000000,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 213 pares em ruptura/crítico de I - ILUMINACAO na loja 9 (SALVADOR-BA).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.913.512,18; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,56,MÉDIA,REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,REDE_FISICA,0,B - UTILIDADES DOMESTICAS,1992893.501558,1882471.844058,94.459229,0.571772,516,468,442,26,90.697674,25.250081,0.000000,6,Validar saldo físico/transferências e priorizar a reposição dos 468 pares em ruptura/crítico de B - UTILIDADES DOMESTICAS na loja 5 (ARACAJU-SE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.882.471,84; 90,7% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,57,MÉDIA,REDE_FISICA_SEM_LOJA93,7,NATAL,RN,REDE_FISICA,0,B - UTILIDADES DOMESTICAS,1983961.891975,1872351.007975,94.374343,0.568698,512,471,440,31,91.992188,33.223986,0.000000,2,Validar saldo físico/transferências e priorizar a reposição dos 471 pares em ruptura/crítico de B - UTILIDADES DOMESTICAS na loja 7 (NATAL-RN).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.872.351,01; 92,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,58,MÉDIA,REDE_FISICA_SEM_LOJA93,7,NATAL,RN,REDE_FISICA,0,R - ELETRONICOS,1826731.257750,1826731.257750,100.000000,0.554842,23,21,21,0,91.304348,0.000000,0.000000,2,Validar saldo físico/transferências e priorizar a reposição dos 21 pares em ruptura/crítico de R - ELETRONICOS na loja 7 (NATAL-RN).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.826.731,26; 91,3% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,59,MÉDIA,REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,REDE_FISICA,0,E - MATERIAIS ELETRICOS,1792479.871059,1792330.141059,99.991647,0.544393,111,110,108,2,99.099099,1.193694,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 110 pares em ruptura/crítico de E - MATERIAIS ELETRICOS na loja 4 (RECIFE-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.792.330,14; 99,1% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,60,MÉDIA,REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,REDE_FISICA,0,R - ELETRONICOS,1777147.046500,1777147.046500,100.000000,0.539781,27,27,27,0,100.000000,0.000000,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 27 pares em ruptura/crítico de R - ELETRONICOS na loja 6 (JOAO PESSOA-PB).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.777.147,05; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,61,MÉDIA,REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,REDE_FISICA,0,O - MOVEIS,1809652.006750,1754100.265750,96.930253,0.532781,188,178,172,6,94.680851,7.462931,0.000000,2,Validar saldo físico/transferências e priorizar a reposição dos 178 pares em ruptura/crítico de O - MOVEIS na loja 6 (JOAO PESSOA-PB).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.754.100,27; 94,7% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,62,MÉDIA,REDE_FISICA_SEM_LOJA93,7,NATAL,RN,REDE_FISICA,0,I - ILUMINACAO,1738206.361250,1716715.591250,98.763624,0.521426,211,196,191,5,92.890995,7.534750,0.000000,3,Validar saldo físico/transferências e priorizar a reposição dos 196 pares em ruptura/crítico de I - ILUMINACAO na loja 7 (NATAL-RN).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.716.715,59; 92,9% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,63,MÉDIA,REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,REDE_FISICA,0,B - UTILIDADES DOMESTICAS,1714960.081370,1714960.081370,100.000000,0.520893,529,529,529,0,100.000000,0.000000,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 529 pares em ruptura/crítico de B - UTILIDADES DOMESTICAS na loja 9 (SALVADOR-BA).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.714.960,08; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,64,MÉDIA,REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,REDE_FISICA,0,U - METAIS E ACESSORIOS,1699716.157959,1690657.807959,99.467067,0.513511,144,136,134,2,94.444444,4.242965,0.000000,4,Validar saldo físico/transferências e priorizar a reposição dos 136 pares em ruptura/crítico de U - METAIS E ACESSORIOS na loja 5 (ARACAJU-SE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.690.657,81; 94,4% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,65,MONITORAR,REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,REDE_FISICA,0,B - UTILIDADES DOMESTICAS,1609589.509000,1499321.690500,93.149321,0.455396,516,466,449,17,90.310078,18.715683,0.000000,4,Validar saldo físico/transferências e priorizar a reposição dos 466 pares em ruptura/crítico de B - UTILIDADES DOMESTICAS na loja 8 (CARUARU-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.499.321,69; 90,3% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,66,MONITORAR,REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,REDE_FISICA,0,S - TINTAS E QUIMICOS,1489776.958956,1489776.958956,100.000000,0.452497,65,65,63,2,100.000000,0.342760,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 65 pares em ruptura/crítico de S - TINTAS E QUIMICOS na loja 6 (JOAO PESSOA-PB).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.489.776,96; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,67,MONITORAR,REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,REDE_FISICA,0,O - MOVEIS,1581487.092500,1446948.807500,91.492926,0.439488,180,159,146,13,88.333333,85.355379,0.000000,6,Validar saldo físico/transferências e priorizar a reposição dos 159 pares em ruptura/crítico de O - MOVEIS na loja 3 (SALVADOR-BA).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.446.948,81; 88,3% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,68,MONITORAR,REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,REDE_FISICA,0,V - DECORACAO,1434840.739850,1430199.424850,99.676528,0.434401,123,122,121,1,99.186992,5.470131,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 122 pares em ruptura/crítico de V - DECORACAO na loja 4 (RECIFE-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.430.199,42; 99,2% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,69,MONITORAR,REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,REDE_FISICA,0,"K - CAMA, MESA E BANHO",1546698.092316,1396994.388983,90.321078,0.424316,346,327,320,7,94.508671,9.448425,0.000000,1,"Validar saldo físico/transferências e priorizar a reposição dos 327 pares em ruptura/crítico de K - CAMA, MESA E BANHO na loja 1 (GARANHUNS-PE).","Receita histórica associada aos pares em ruptura/crítico: R$ 1.396.994,39; 94,5% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,70,MONITORAR,REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,REDE_FISICA,0,V - DECORACAO,1391119.600500,1372839.426000,98.685938,0.416979,127,123,122,1,96.850394,4.507720,0.000000,1,Validar saldo físico/transferências e priorizar a reposição dos 123 pares em ruptura/crítico de V - DECORACAO na loja 3 (SALVADOR-BA).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.372.839,43; 96,9% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,71,MONITORAR,REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,REDE_FISICA,0,F - FERRAMENTAS,1390707.052000,1342645.213000,96.544072,0.407808,21,18,17,1,85.714286,59.561547,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 18 pares em ruptura/crítico de F - FERRAMENTAS na loja 3 (SALVADOR-BA).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.342.645,21; 85,7% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,72,MONITORAR,REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,REDE_FISICA,0,U - METAIS E ACESSORIOS,1345669.698250,1332005.733250,98.984597,0.404576,143,136,133,3,95.104895,3.607873,0.000000,3,Validar saldo físico/transferências e priorizar a reposição dos 136 pares em ruptura/crítico de U - METAIS E ACESSORIOS na loja 8 (CARUARU-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.332.005,73; 95,1% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,73,MONITORAR,REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,REDE_FISICA,0,V - DECORACAO,1344475.337318,1328959.277318,98.845939,0.403651,125,121,121,0,96.800000,5.266287,0.000000,1,Validar saldo físico/transferências e priorizar a reposição dos 121 pares em ruptura/crítico de V - DECORACAO na loja 2 (RECIFE-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.328.959,28; 96,8% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,74,MONITORAR,REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,REDE_FISICA,0,O - MOVEIS,1318483.411000,1289222.725000,97.780732,0.391582,180,167,162,5,92.777778,4.390576,0.000000,5,Validar saldo físico/transferências e priorizar a reposição dos 167 pares em ruptura/crítico de O - MOVEIS na loja 5 (ARACAJU-SE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.289.222,73; 92,8% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,75,MONITORAR,REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,REDE_FISICA,0,"K - CAMA, MESA E BANHO",1479976.270969,1285419.661625,86.854072,0.390426,351,338,328,10,96.296296,7.360652,0.000000,0,"Validar saldo físico/transferências e priorizar a reposição dos 338 pares em ruptura/crítico de K - CAMA, MESA E BANHO na loja 5 (ARACAJU-SE).","Receita histórica associada aos pares em ruptura/crítico: R$ 1.285.419,66; 96,3% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,76,MONITORAR,REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,REDE_FISICA,0,R - ELETRONICOS,1256148.820500,1256148.820500,100.000000,0.381536,24,24,24,0,100.000000,0.000000,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 24 pares em ruptura/crítico de R - ELETRONICOS na loja 5 (ARACAJU-SE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.256.148,82; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,77,MONITORAR,REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,REDE_FISICA,0,B - UTILIDADES DOMESTICAS,1387244.292000,1230600.000000,88.708240,0.373776,509,442,415,27,86.836935,42.268085,0.000000,7,Validar saldo físico/transferências e priorizar a reposição dos 442 pares em ruptura/crítico de B - UTILIDADES DOMESTICAS na loja 1 (GARANHUNS-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.230.600,00; 86,8% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,78,MONITORAR,REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,REDE_FISICA,0,R - ELETRONICOS,1224644.379000,1224644.379000,100.000000,0.371967,28,28,28,0,100.000000,0.000000,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 28 pares em ruptura/crítico de R - ELETRONICOS na loja 9 (SALVADOR-BA).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.224.644,38; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,79,MONITORAR,REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,REDE_FISICA,0,F - FERRAMENTAS,1208444.690000,1208444.690000,100.000000,0.367047,21,21,21,0,100.000000,0.000000,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 21 pares em ruptura/crítico de F - FERRAMENTAS na loja 2 (RECIFE-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.208.444,69; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,80,MONITORAR,REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,REDE_FISICA,0,"K - CAMA, MESA E BANHO",1410049.673937,1206746.861250,85.581869,0.366531,349,320,311,9,91.690544,15.288199,0.000000,0,"Validar saldo físico/transferências e priorizar a reposição dos 320 pares em ruptura/crítico de K - CAMA, MESA E BANHO na loja 8 (CARUARU-PE).","Receita histórica associada aos pares em ruptura/crítico: R$ 1.206.746,86; 91,7% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,81,MONITORAR,REDE_FISICA_SEM_LOJA93,7,NATAL,RN,REDE_FISICA,0,U - METAIS E ACESSORIOS,1216751.667353,1192597.803353,98.014890,0.362233,144,139,137,2,96.527778,4.022409,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 139 pares em ruptura/crítico de U - METAIS E ACESSORIOS na loja 7 (NATAL-RN).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.192.597,80; 96,5% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,82,MONITORAR,REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,REDE_FISICA,0,R - ELETRONICOS,1165416.131250,1165416.131250,100.000000,0.353977,25,24,24,0,96.000000,0.000000,0.000000,1,Validar saldo físico/transferências e priorizar a reposição dos 24 pares em ruptura/crítico de R - ELETRONICOS na loja 8 (CARUARU-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.165.416,13; 96,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,83,MONITORAR,REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,REDE_FISICA,0,E - MATERIAIS ELETRICOS,1134982.303238,1134982.303238,100.000000,0.344733,111,111,111,0,100.000000,0.000000,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 111 pares em ruptura/crítico de E - MATERIAIS ELETRICOS na loja 9 (SALVADOR-BA).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.134.982,30; 100,0% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,84,MONITORAR,REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,REDE_FISICA,0,S - TINTAS E QUIMICOS,1101007.456770,1095977.799270,99.543177,0.332886,65,62,61,1,95.384615,4.892308,0.000000,0,Validar saldo físico/transferências e priorizar a reposição dos 62 pares em ruptura/crítico de S - TINTAS E QUIMICOS na loja 5 (ARACAJU-SE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.095.977,80; 95,4% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,85,MONITORAR,REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,REDE_FISICA,0,"G - PORTAS, JANELAS E FECHADURAS",1134773.137750,1085735.827750,95.678668,0.329776,39,30,30,0,76.923077,30.907917,0.000000,1,"Validar saldo físico/transferências e priorizar a reposição dos 30 pares em ruptura/crítico de G - PORTAS, JANELAS E FECHADURAS na loja 2 (RECIFE-PE).","Receita histórica associada aos pares em ruptura/crítico: R$ 1.085.735,83; 76,9% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,86,MONITORAR,REDE_FISICA_SEM_LOJA93,7,NATAL,RN,REDE_FISICA,0,O - MOVEIS,1110486.426000,1081993.521000,97.434196,0.328639,186,176,171,5,94.623656,8.930502,0.000000,1,Validar saldo físico/transferências e priorizar a reposição dos 176 pares em ruptura/crítico de O - MOVEIS na loja 7 (NATAL-RN).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.081.993,52; 94,6% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,87,MONITORAR,REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,REDE_FISICA,0,E - MATERIAIS ELETRICOS,1084554.547875,1081825.072875,99.748332,0.328588,110,93,93,0,84.545455,34.574455,0.000000,7,Validar saldo físico/transferências e priorizar a reposição dos 93 pares em ruptura/crítico de E - MATERIAIS ELETRICOS na loja 6 (JOAO PESSOA-PB).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.081.825,07; 84,5% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,88,MONITORAR,REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,REDE_FISICA,0,W - LOUCAS E PIAS,1067443.041000,1042507.536000,97.663997,0.316646,90,82,81,1,91.111111,8.839286,0.000000,2,Validar saldo físico/transferências e priorizar a reposição dos 82 pares em ruptura/crítico de W - LOUCAS E PIAS na loja 3 (SALVADOR-BA).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.042.507,54; 91,1% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,89,MONITORAR,REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,REDE_FISICA,0,I - ILUMINACAO,1065091.680818,1003211.558318,94.190160,0.304710,205,175,172,3,85.365854,23.609954,0.000000,7,Validar saldo físico/transferências e priorizar a reposição dos 175 pares em ruptura/crítico de I - ILUMINACAO na loja 1 (GARANHUNS-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 1.003.211,56; 85,4% dos pares da categoria na loja estão em ruptura/crítico."
REDE_FISICA_SEM_LOJA93,90,MONITORAR,REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,REDE_FISICA,0,O - MOVEIS,1330310.789500,993900.827500,74.711927,0.301882,181,154,148,6,85.082873,41.854305,0.000000,9,Validar saldo físico/transferências e priorizar a reposição dos 154 pares em ruptura/crítico de O - MOVEIS na loja 2 (RECIFE-PE).,"Receita histórica associada aos pares em ruptura/crítico: R$ 993.900,83; 85,1% dos pares da categoria na loja estão em ruptura/crítico."
